date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:29:47	99634/99634	---M--	200	added ('OK')	text/html	etag:%226e59407b580d61:e45%22	http://jinyongxiaoshuo.com/shujianenchoulu/358.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/shujianenchoulu/358.html	(from http://jinyongxiaoshuo.com/shujianenchoulu/)
08:29:49	59821/59821	---M--	200	added ('OK')	text/html	etag:%221838bd7a580d61:e45%22	http://jinyongxiaoshuo.com/shujianenchoulu/357.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/shujianenchoulu/357.html	(from http://jinyongxiaoshuo.com/shujianenchoulu/)
08:29:51	102839/102839	---M--	200	added ('OK')	text/html	etag:%227063677a580d61:e45%22	http://jinyongxiaoshuo.com/shujianenchoulu/356.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/shujianenchoulu/356.html	(from http://jinyongxiaoshuo.com/shujianenchoulu/)
08:29:53	107381/107381	---M--	200	added ('OK')	text/html	etag:%22667ddf79580d61:e45%22	http://jinyongxiaoshuo.com/shujianenchoulu/355.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/shujianenchoulu/355.html	(from http://jinyongxiaoshuo.com/shujianenchoulu/)
08:29:55	89646/89646	---M--	200	added ('OK')	text/html	etag:%224e705079580d61:e45%22	http://jinyongxiaoshuo.com/shujianenchoulu/354.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/shujianenchoulu/354.html	(from http://jinyongxiaoshuo.com/shujianenchoulu/)
08:29:57	12909/12909	---M--	200	added ('OK')	text/html	etag:%22ea27c678580d61:e45%22	http://jinyongxiaoshuo.com/shujianenchoulu/353.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/shujianenchoulu/353.html	(from http://jinyongxiaoshuo.com/shujianenchoulu/)
08:29:59	61563/61563	---M--	200	added ('OK')	text/html	etag:%2236f96ce580d61:e45%22	http://jinyongxiaoshuo.com/yuenvjian/166.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/yuenvjian/166.html	(from http://jinyongxiaoshuo.com/yuenvjian/)
08:30:02	16750/16750	---M--	200	added ('OK')	image/jpeg	etag:%22327f1394380d61:e45%22	http://jinyongxiaoshuo.com/css/img/yuenvjian.jpg	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/css/img/yuenvjian.jpg	(from http://jinyongxiaoshuo.com/yuenvjian/)
08:30:02	82091/82091	---M--	200	added ('OK')	text/html	etag:%2276e65cc2380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1772.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1772.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:02	13439/13439	---M--	200	added ('OK')	image/jpeg	etag:%224bb578d380d61:e45%22	http://jinyongxiaoshuo.com/css/img/ludingji.jpg	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/css/img/ludingji.jpg	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:02	313119/313119	---M--	200	added ('OK')	text/xml	etag:%221299ebd1580d61:e45%22	http://jinyongxiaoshuo.com/sitemap.xml	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/sitemap.xml	(from http://jinyongxiaoshuo.com/)
08:30:04	104386/104386	---M--	200	added ('OK')	text/html	etag:%22f0d7ecc1380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1771.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1771.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:05	60946/60946	---M--	200	added ('OK')	text/html	etag:%22d8ca5dc1380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1770.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1770.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:05	73982/73982	---M--	200	added ('OK')	text/html	etag:%2230f67c1380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1769.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1769.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:07	99371/99371	---M--	200	added ('OK')	text/html	etag:%22b8e9fc0380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1768.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1768.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:08	79407/79407	---M--	200	added ('OK')	text/html	etag:%2288b19c0380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1767.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1767.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:09	80389/80389	---M--	200	added ('OK')	text/html	etag:%22ceb7a4bf380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1766.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1766.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:11	60798/60798	---M--	200	added ('OK')	text/html	etag:%22fc6d39bf380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1765.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1765.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:12	97209/97209	---M--	200	added ('OK')	text/html	etag:%225499e3be380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1764.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1764.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:14	105270/105270	---M--	200	added ('OK')	text/html	etag:%22a4155ebe380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1763.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1763.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:15	65518/65518	---M--	200	added ('OK')	text/html	etag:%22e66ad1bd380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1762.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1762.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:17	75345/75345	---M--	200	added ('OK')	text/html	etag:%22306f74bd380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1761.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1761.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:19	90601/90601	---M--	200	added ('OK')	text/html	etag:%225e259bd380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1760.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1760.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:20	89060/89060	---M--	200	added ('OK')	text/html	etag:%22bcc88abc380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1759.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1759.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:21	92089/92089	---M--	200	added ('OK')	text/html	etag:%22289313bc380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1758.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1758.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:23	82829/82829	---M--	200	added ('OK')	text/html	etag:%223afb99bb380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1757.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1757.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:24	75261/75261	---M--	200	added ('OK')	text/html	etag:%22e4f2cbb380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1756.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1756.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:26	96482/96482	---M--	200	added ('OK')	text/html	etag:%223c5c1ba380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1755.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1755.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:28	64255/64255	---M--	200	added ('OK')	text/html	etag:%229aa842ba380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1754.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1754.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:29	86411/86411	---M--	200	added ('OK')	text/html	etag:%22e4ace5b9380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1753.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1753.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:31	79682/79682	---M--	200	added ('OK')	text/html	etag:%22f6146cb9380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1752.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1752.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:32	109725/109725	---M--	200	added ('OK')	text/html	etag:%22ca68feb8380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1751.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1751.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:34	82595/82595	---M--	200	added ('OK')	text/html	etag:%224ad265b8380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1750.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1750.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:35	74333/74333	---M--	200	added ('OK')	text/html	etag:%22c4c3f5b7380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1749.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1749.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:37	79022/79022	---M--	200	added ('OK')	text/html	etag:%224cdc8cb7380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1748.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1748.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:38	93782/93782	---M--	200	added ('OK')	text/html	etag:%227a9221b7380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1747.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1747.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:40	74920/74920	---M--	200	added ('OK')	text/html	etag:%22d835a3b6380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1746.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1746.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:41	100949/100949	---M--	200	added ('OK')	text/html	etag:%22604e3ab6380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1745.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1745.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:43	90323/90323	---M--	200	added ('OK')	text/html	etag:%225668b2b5380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1744.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1744.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:44	76436/76436	---M--	200	added ('OK')	text/html	etag:%2268d038b5380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1743.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1743.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:45	77427/77427	---M--	200	added ('OK')	text/html	etag:%224a4bd2b4380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1742.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1742.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:47	79916/79916	---M--	200	added ('OK')	text/html	etag:%22d26369b4380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1741.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1741.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:48	96075/96075	---M--	200	added ('OK')	text/html	etag:%223e2ef2b3380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1740.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1740.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:50	124259/124259	---M--	200	added ('OK')	text/html	etag:%228eaa6cb3380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1739.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1739.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:52	75892/75892	---M--	200	added ('OK')	text/html	etag:%22a68acab2380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1738.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1738.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:53	69913/69913	---M--	200	added ('OK')	text/html	etag:%22d4405fb2380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1737.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1737.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:55	75054/75054	---M--	200	added ('OK')	text/html	etag:%22b6bbf8b1380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1736.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1736.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:58	64837/64837	---M--	200	added ('OK')	text/html	etag:%2286a1dab0380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1734.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1734.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:58	133978/133978	---M--	200	added ('OK')	text/html	etag:%223ed48fb1380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1735.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1735.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:30:59	90597/90597	---M--	200	added ('OK')	text/html	etag:%22d0a57db0380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1733.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1733.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:01	77920/77920	---M--	200	added ('OK')	text/html	etag:%2288ab1b0380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1732.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1732.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:02	87422/87422	---M--	200	added ('OK')	text/html	etag:%22b66196af380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1731.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1731.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:03	96589/96589	---M--	200	added ('OK')	text/html	etag:%22c8c91caf380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1730.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1730.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:05	84110/84110	---M--	200	added ('OK')	text/html	etag:%2272a899ae380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1729.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1729.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:06	86609/86609	---M--	200	added ('OK')	text/html	etag:%2238d524ae380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1728.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1728.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:08	94404/94404	---M--	200	added ('OK')	text/html	etag:%22fe1b0ad380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1727.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1727.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:10	114319/114319	---M--	200	added ('OK')	text/html	etag:%225ca531ad380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1726.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1726.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:10	66025/66025	---M--	200	added ('OK')	text/html	etag:%22dce99ac380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1725.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1725.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:12	67989/67989	---M--	200	added ('OK')	text/html	etag:%22dad740ac380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1724.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1724.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:14	26284/26284	---M--	200	added ('OK')	text/html	etag:%22ca79e1ab380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1723.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1723.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:14	13352/13352	---M--	200	added ('OK')	text/html	etag:%223ef399ab380d61:e45%22	http://jinyongxiaoshuo.com/ludingji/1722.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/ludingji/1722.html	(from http://jinyongxiaoshuo.com/ludingji/)
08:31:16	57855/57855	---M--	200	added ('OK')	text/html	etag:%22be6de49d380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/720.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/720.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:16	55325/55325	---M--	200	added ('OK')	text/html	etag:%2216998e9d380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/719.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/719.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:18	117309/117309	---M--	200	added ('OK')	text/html	etag:%226ec4389d380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/718.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/718.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:19	15835/15835	---M--	200	added ('OK')	image/jpeg	etag:%2244d9728c380d61:e45%22	http://jinyongxiaoshuo.com/css/img/feihuwaizhuan.jpg	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/css/img/feihuwaizhuan.jpg	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:19	94435/94435	---M--	200	added ('OK')	text/html	etag:%224890a29c380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/717.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/717.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:20	81937/81937	---M--	200	added ('OK')	text/html	etag:%224cd1219c380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/716.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/716.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:22	93793/93793	---M--	200	added ('OK')	text/html	etag:%22b89baa9b380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/715.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/715.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:24	76568/76568	---M--	200	added ('OK')	text/html	etag:%22627a279b380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/714.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/714.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:25	63601/63601	---M--	200	added ('OK')	text/html	etag:%22ea92be9a380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/713.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/713.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:26	64707/64707	---M--	200	added ('OK')	text/html	etag:%223497619a380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/712.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/712.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:28	48432/48432	---M--	200	added ('OK')	text/html	etag:%22d8fd69a380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/711.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/711.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:29	53441/53441	---M--	200	added ('OK')	text/html	etag:%22f214bd99380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/710.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/710.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:30	109199/109199	---M--	200	added ('OK')	text/html	etag:%2258676e99380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/709.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/709.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:31	61745/61745	---M--	200	added ('OK')	text/html	etag:%22d8d0d598380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/708.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/708.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:32	58897/58897	---M--	200	added ('OK')	text/html	etag:%22d6997d98380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/707.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/707.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:34	87193/87193	---M--	200	added ('OK')	text/html	etag:%222ec52798380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/706.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/706.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:35	46024/46024	---M--	200	added ('OK')	text/html	etag:%22402dae97380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/705.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/705.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:36	101997/101997	---M--	200	added ('OK')	text/html	etag:%22c2cd6d97380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/704.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/704.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:37	74249/74249	---M--	200	added ('OK')	text/html	etag:%22505edc96380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/703.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/703.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:38	98300/98300	---M--	200	added ('OK')	text/html	etag:%22d8767396380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/702.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/702.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:40	97745/97745	---M--	200	added ('OK')	text/html	etag:%22742ee995380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/701.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/701.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:41	12673/12673	---M--	200	added ('OK')	text/html	etag:%224efa5295380d61:e45%22	http://jinyongxiaoshuo.com/feihuwaizhuan/700.html	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/feihuwaizhuan/700.html	(from http://jinyongxiaoshuo.com/feihuwaizhuan/)
08:31:41	13945/13945	---M--	200	added ('OK')	image/jpeg	etag:%2244e79993380d61:e45%22	http://jinyongxiaoshuo.com/css/img/xueshanfeihu.jpg	C:/Users/chui0/Downloads/websites/jyxs/jinyongxiaoshuo.com/css/img/xueshanfeihu.jpg	(from http://jinyongxiaoshuo.com/xueshanfeihu/)
